otonom	I-LOC
)	I-LOC

ALIH	O
Kamentrian	B-ORG
Luar	I-ORG
Negri	I-ORG
Republik	I-ORG
Indonésia	I-ORG

Dana	B-ORG
Monetèr	I-ORG
Internasional	I-ORG
(	O
''IMF	O
''	O
)	O

ALIH	O
Bacharuddin	B-PER
Jusuf	I-PER
Habibie	I-PER

Dheweke	O
banjur	O
kuliah	O
ing	O
Universitas	B-ORG
Indonésia	I-ORG
.	O

Kasor	O
PF	O
vs	O
Rafael	B-PER
Nadal	I-PER
[1]	O

ALIH	O
Dhéwan	B-ORG
Kaamanan	I-ORG
PBB	I-ORG
