Кобилянської	PROPN
:	PUNCT
«	PUNCT
…	PUNCT
вчилась	VERB
тільки	PART
того	PRON
,	PUNCT
що	SCONJ
мені	PRON
подобалось	VERB
,	PUNCT
а	CCONJ
читала	VERB
все	PRON
,	PUNCT
що	SCONJ
запорву	VERB
,	PUNCT
без	ADP
жадної	DET
заборони	NOUN
.	PUNCT

Правда	ADV
,	PUNCT
коректив	NOUN
був	AUX
в	ADP
особі	NOUN
моєї	DET
матері	NOUN
та	CCONJ
в	ADP
листах	NOUN
дядька	NOUN
Драгоманова	PROPN
,	PUNCT
якого	DET
вважаю	VERB
своїм	DET
учителем	NOUN
,	PUNCT
бо	SCONJ
дуже	ADV
багато	ADV
завдячую	VERB
йому	PRON
в	ADP
моїх	DET
поглядах	NOUN
на	ADP
науку	NOUN
,	PUNCT
релігію	NOUN
,	PUNCT
громадське	ADJ
життя	NOUN
і	CCONJ
т	ADJ
.	PUNCT
і	NOUN
.	PUNCT

Коли	SCONJ
б	AUX
він	PRON
був	AUX
жив	VERB
довше	ADV
,	PUNCT
то	PART
,	PUNCT
може	ADV
б	PART
,	PUNCT
з	ADP
мене	PRON
вийшло	VERB
що	PRON
ліпше	ADJ
,	PUNCT
ніж	SCONJ
є	AUX
тепер	ADV
,	PUNCT
а	CCONJ
так	ADV
–	PUNCT
буде	VERB
,	PUNCT
що	PRON
буде	VERB
!	PUNCT
»	PUNCT
.	PUNCT

Саме	PART
запереченню	NOUN
потужного	ADJ
впливу	NOUN
Михайла	PROPN
Драгоманова	PROPN
«	PUNCT
лесезнавці	NOUN
»	PUNCT
присвятили	VERB
дуже	ADV
багато	ADV
праці	NOUN
.	PUNCT

Сергія	PROPN
Мержинського	PROPN
,	PUNCT
адресата	NOUN
найпроникливішої	ADJ
інтимної	ADJ
лірики	NOUN
Лесі	PROPN
Українки	PROPN
,	PUNCT
чию	DET
смерть	NOUN
вона	PRON
пережила	VERB
як	SCONJ
спустошливу	ADJ
особисту	ADJ
втрату	NOUN
(	PUNCT
«	PUNCT
коли	ADV
подумаю	VERB
тільки	PART
,	PUNCT
що	SCONJ
я	PRON
такого	DET
друга	NOUN
маю	VERB
втратити	VERB
!..	PUNCT
»	PUNCT
)	PUNCT
,	PUNCT
представлено	VERB
у	ADP
примітках	NOUN
перш	ADV
за	ADP
все	PRON
«	PUNCT
активним	ADJ
членом	NOUN
соціал	ADJ
-	PUNCT
демократичних	ADJ
гуртків	NOUN
,	PUNCT
одним	DET
з	ADP
перших	ADJ
пропагандистів	NOUN
марксизму	NOUN
в	ADP
Києві	PROPN
та	CCONJ
Мінську	PROPN
»	PUNCT
.	PUNCT

(	PUNCT
Щодо	ADP
марксизму	NOUN
,	PUNCT
захоплення	NOUN
яким	DET
нібито	PART
знівелювало	VERB
«	PUNCT
згубний	ADJ
»	PUNCT
вплив	NOUN
Драгоманова	PROPN
,	PUNCT
то	PART
коментаторам	NOUN
зоставалося	VERB
тільки	PART
сподіватися	VERB
,	PUNCT
ніби	SCONJ
читачі	NOUN
обмежаться	VERB
лише	PART
їхніми	DET
примітками	NOUN
.	PUNCT

Бо	SCONJ
самою	DET
авторкою	NOUN
всі	DET
акценти	NOUN
розставлено	VERB
зовсім	ADV
очевидно	ADV
.	PUNCT

Зокрема	ADV
,	PUNCT
у	ADP
листі	NOUN
до	ADP
сестри	NOUN
Ольги	PROPN
,	PUNCT
датованому	ADJ
вереснем	NOUN
1897	NOUN
:	PUNCT
«	PUNCT
Тим	DET
часом	NOUN
не	PART
роблю	VERB
,	PUNCT
як	SCONJ
і	PART
перше	ADV
,	PUNCT
сливе	ADV
нічого	PRON
,	PUNCT
от	PART
тільки	PART
половину	NOUN
«	PUNCT
Kapital’у	X
»	PUNCT
«	PUNCT
проштудировала	VERB
»	PUNCT
(	PUNCT
«	PUNCT
читати	VERB
»	PUNCT
його	PRON
не	PART
можна	ADV
)	PUNCT
,	PUNCT
і	CCONJ
,	PUNCT
знаєш	VERB
,	PUNCT
чим	SCONJ
далі	ADV
читаю	VERB
,	PUNCT
тим	PRON
більше	ADV
розчаровуюсь	VERB
:	PUNCT
я	PRON
не	PART
бачу	VERB
тієї	DET
«	PUNCT
строгой	X
системы	X
»	PUNCT
,	PUNCT
про	ADP
яку	DET
говорять	VERB
фанатики	NOUN
сеї	DET
книжки	NOUN
,	PUNCT
бачу	VERB
багато	DET
фактів	NOUN
,	PUNCT
чимало	ADV
дотепних	ADJ
гіпотез	NOUN
і	CCONJ
ще	ADV
більше	ADV
просто	PART
дотепів	NOUN
,	PUNCT
але	CCONJ
багато	ADV
зостається	VERB
для	ADP
мене	PRON
темного	NOUN
,	PUNCT
невиясненого	NOUN
,	PUNCT
недоговореного	NOUN
і	CCONJ
в	ADP
науковій	ADJ
теорії	NOUN
,	PUNCT
і	CCONJ
в	ADP
практичних	ADJ
виводах	NOUN
з	ADP
неї	PRON
.	PUNCT

Ні	INTJ
,	PUNCT
видно	ADV
,	PUNCT
се	DET
novum	X
evangelium	X
все-таки	PART
потребує	VERB
більше	ADV
безпосередньої	ADJ
віри	NOUN
,	PUNCT
ніж	SCONJ
її	PRON
у	ADP
мене	PRON
єсть	VERB
.	PUNCT
»	PUNCT

Ще	ADV
одного	DET
близького	ADJ
приятеля	NOUN
Лариси	PROPN
Косач	PROPN
,	PUNCT
перекладача	NOUN
Максима	PROPN
Славинського	PROPN
,	PUNCT
замученого	ADJ
по	ADP
другій	ADJ
світовій	NOUN
у	ADP
радянській	ADJ
тюрмі	NOUN
,	PUNCT
звинувачено	VERB
в	ADP
тому	PRON
,	PUNCT
що	SCONJ
«	PUNCT
опинився	VERB
в	ADP
таборі	NOUN
буржуазно	ADJ
-	PUNCT
націоналістичної	ADJ
еміграції	NOUN
у	ADP
Празі	PROPN
»	PUNCT
.	PUNCT

Врешті	ADV
,	PUNCT
там	ADV
-	PUNCT
таки	PART
«	PUNCT
опинилося	VERB
»	PUNCT
чимало	ADV
адресатів	NOUN
Українчиних	ADJ
дружніх	ADJ
листів	NOUN
.	PUNCT

А	CCONJ
вже	ADV
Михайла	PROPN
Грушевського	PROPN
та	CCONJ
Володимира	PROPN
Винниченка	PROPN
очорнено	VERB
найстрашнішими	ADJ
епітетами	NOUN
,	PUNCT
і	CCONJ
зостається	VERB
тільки	PART
дивом	NOUN
дивуватися	VERB
,	PUNCT
як	ADV
же	PART
могла	VERB
Лариса	PROPN
Косач	PROPN
знатися	VERB
та	CCONJ
ще	PART
й	PART
листуватися	VERB
з	ADP
такими	DET
звироднілими	ADJ
й	CCONJ
аморальними	ADJ
людьцями	NOUN
.	PUNCT

І	CCONJ
друкувалася	VERB
завжди	ADV
у	ADP
ворожих	ADJ
«	PUNCT
буржуазно	ADJ
-	PUNCT
націоналістичних	ADJ
»	PUNCT
виданнях	NOUN
,	PUNCT
як	SCONJ
-	PUNCT
от	PART
,	PUNCT
на	ADP
думку	NOUN
коментаторів	NOUN
,	PUNCT
«	PUNCT
Зоря	NOUN
»	PUNCT
,	PUNCT
«	PUNCT
Діло	NOUN
»	PUNCT
,	PUNCT
не	PART
кажучи	VERB
вже	ADV
про	ADP
«	PUNCT
Літературно	ADJ
-	PUNCT
науковий	ADJ
вісник	NOUN
»	PUNCT
,	PUNCT
який	DET
від	ADP
буржуазного	ADJ
лібералізму	NOUN
«	PUNCT
скотився	VERB
»	PUNCT
до	ADP
ідеології	NOUN
фашизму	NOUN
.	PUNCT

А	CCONJ
де	ADV
вже	ADV
зовсім	ADV
ніяк	VERB
було	AUX
перебрехати	VERB
,	PUNCT
вдавалися	VERB
до	ADP
спасенних	ADJ
купюр	NOUN
,	PUNCT
отих	DET
крапок	NOUN
у	ADP
квадратних	ADJ
дужках	NOUN
,	PUNCT
що	SCONJ
їх	PRON
у	ADP
дванадцятитомнику	NOUN
безліч	NOUN
.	PUNCT

Видавці	NOUN
пояснювали	VERB
чемненько	ADV
,	PUNCT
нібито	SCONJ
всього	PART
лиш	PART
не	PART
хочуть	VERB
оприлюднювати	VERB
переважно	ADV
інформацію	NOUN
приватного	ADJ
характеру	NOUN
.	PUNCT

Але	CCONJ
виглядає	VERB
,	PUNCT
що	SCONJ
єдиним	ADJ
радикальним	ADJ
засобом	NOUN
позбавлення	NOUN
пам’яті	NOUN
є	AUX
фізичне	ADJ
знищення	NOUN
її	DET
носіїв	NOUN
.	PUNCT

Коли	SCONJ
вже	ADV
брехати	VERB
,	PUNCT
то	PART
слід	ADV
не	PART
ховати	VERB
оригінали	NOUN
під	ADP
спецхранівські	ADJ
замки	NOUN
,	PUNCT
а	CCONJ
таки	PART
ж	PART
палити	VERB
цілу	ADJ
бібліотеку	NOUN
.	PUNCT

Що	PRON
свого	DET
часу	NOUN
й	PART
практикувалося	VERB
.	PUNCT

Відкриття	NOUN
архівів	NOUN
і	CCONJ
поновлення	NOUN
цензурних	ADJ
вилучень	NOUN
якнайочевидніше	ADV
показує	VERB
,	PUNCT
що	SCONJ
всі	DET
маніпуляції	NOUN
з	ADP
академічним	ADJ
виданням	NOUN
робилися	VERB
найперш	ADV
задля	ADP
поборення	NOUN
чи	CCONJ
хоча	PART
б	PART
завуальовування	NOUN
двох	NUM
страшних	ADJ
гріхів	NOUN
–	PUNCT
буржуазного	ADJ
націоналізму	NOUN
та	CCONJ
зловорожого	ADJ
модернізму	NOUN
.	PUNCT

З	ADP
особливою	ADJ
запопадливістю	NOUN
цензори	NOUN
вичищали	VERB
все	PRON
,	PUNCT
пов’язане	ADJ
з	ADP
історією	NOUN
українського	ADJ
культурного	ADJ
спротиву	NOUN
чи	CCONJ
,	PUNCT
іншими	DET
словами	NOUN
,	PUNCT
культурництвом	NOUN
як	SCONJ
державницькою	ADJ
діяльністю	NOUN
Старої	ADJ
Громади	NOUN
та	CCONJ
Плеяди	NOUN
.	PUNCT

Про	ADP
настрої	NOUN
тодішньої	ADJ
«	PUNCT
молодої	ADJ
України	PROPN
»	PUNCT
свідчить	VERB
хоча	PART
б	PART
щиросердно	ADJ
-	PUNCT
радісний	ADJ
пасаж	NOUN
з	ADP
листа	NOUN
до	ADP
матері	NOUN
:	PUNCT
«	PUNCT
Вчора	ADV
ми	PRON
з	ADP
кнакною	NOUN
були	AUX
на	ADP
концерті	NOUN
в	ADP
пользу	NOUN
чорногорців	NOUN
,	PUNCT
дуже	ADV
гарний	ADJ
концерт	NOUN
був	AUX
.	PUNCT

Мєдвєдєв	PROPN
співав	VERB
«	PUNCT
Гетьмани	NOUN
»	PUNCT
,	PUNCT
«	PUNCT
Олесю	PROPN
»	PUNCT
,	PUNCT
«	PUNCT
Дощик	NOUN
»	PUNCT
,	PUNCT
хор	NOUN
співав	VERB
«	PUNCT
Гей	INTJ
не	PART
дивуйте	VERB
»	PUNCT
,	PUNCT
співачка	NOUN
Снарская	X
(	PUNCT
наша	DET
волинячка	NOUN
)	PUNCT
–	PUNCT
«	PUNCT
Чом	ADV
,	PUNCT
чом	ADV
чорнобров	NOUN
»	PUNCT
,	PUNCT
а	CCONJ
в	ADP
самому	DET
кінці	NOUN
хор	NOUN
утяв	VERB
«	PUNCT
Српиjа	X
свободна	X
»	PUNCT
(	PUNCT
«	PUNCT
Ще	ADV
не	PART
вмерла	VERB
Україна	PROPN
»	PUNCT
)	PUNCT
.	PUNCT

Дивно	ADV
було	AUX
чути	VERB
сю	DET
мелодію	NOUN
в	ADP
концерті	NOUN
!	PUNCT

Ми	PRON
з	ADP
кнакною	NOUN
руки	NOUN
одбили	VERB
,	PUNCT
плескаючи	VERB
»	PUNCT
.	PUNCT

(	PUNCT
Зрозуміло	ADV
,	PUNCT
що	SCONJ
крамольну	ADJ
згадку	NOUN
про	ADP
«	PUNCT
Ще	ADV
не	PART
вмерла	VERB
…	PUNCT
»	PUNCT
вилучили	VERB
,	PUNCT
а	CCONJ
цензуроване	ADJ
речення	NOUN
сприймалося	VERB
якимось	DET
надміру	ADV
екзальтованим	ADJ
.	PUNCT
)	PUNCT

Так	ADV
сприймала	VERB
свій	DET
національний	ADJ
гімн	NOUN
ґенерація	NOUN
,	PUNCT
яка	DET
й	PART
спромоглася	VERB
відродити	VERB
державу	NOUN
,	PUNCT
це	PART
якраз	PART
із	ADP
цього	DET
кола	NOUN
вийшло	VERB
чимало	ADV
провідних	ADJ
діячів	NOUN
Української	ADJ
Народної	ADJ
Республіки	NOUN
.	PUNCT

Модерністське	ADJ
розмежування	NOUN
політики	NOUN
і	CCONJ
мистецтва	NOUN
не	PART
означало	VERB
для	ADP
Лесі	PROPN
Українки	PROPN
зречення	NOUN
громадянського	ADJ
служіння	NOUN
.	PUNCT

Тільки	CCONJ
от	PART
писання	NOUN
патріотичних	ADJ
віршів	NOUN
поетка	NOUN
вже	ADV
служінням	NOUN
і	CCONJ
обов’язком	NOUN
не	PART
вважала	VERB
.	PUNCT

«	PUNCT
Що	PRON
ж	PART
до	ADP
мене	PRON
,	PUNCT
–	PUNCT
звірялася	VERB
Михайлові	PROPN
Драгоманову	PROPN
,	PUNCT
–	PUNCT
то	PART
я	PRON
тільки	PART
генієві	NOUN
можу	VERB
простить	VERB
кепсько	ADV
збудований	ADJ
вірш	NOUN
,	PUNCT
та	CCONJ
й	PART
то	PART
не	PART
завжди	ADV
.	PUNCT

Українським	ADJ
же	PART
поетам	NOUN
слід	ADV
би	AUX
на	ADP
який	DET
час	NOUN
заборонити	VERB
писати	VERB
національно	ADJ
-	PUNCT
патріотичні	ADJ
вірші	NOUN
,	PUNCT
то	PART
,	PUNCT
може	ADV
б	PART
,	PUNCT
вони	PRON
скоріше	ADV
версифікації	NOUN
вивчились	VERB
,	PUNCT
примушені	ADJ
до	ADP
того	PRON
лірикою	NOUN
та	CCONJ
перекладами	NOUN
,	PUNCT
а	CCONJ
то	PART
тепер	ADV
вони	PRON
найбільше	ADV
надіються	VERB
на	ADP
патріотизм	NOUN
своїх	DET
читців	NOUN
,	PUNCT
а	CCONJ
не	PART
на	ADP
власну	ADJ
рифму	NOUN
та	CCONJ
розмір	NOUN
.	PUNCT
»	PUNCT

Нове	ADJ
покоління	NOUN
хотіло	VERB
непорівнянно	ADV
ширших	ADJ
горизонтів	NOUN
,	PUNCT
повноправного	ADJ
представлення	NOUN
своєї	DET
творчості	NOUN
перед	ADP
«	PUNCT
світовим	ADJ
ареопагом	NOUN
»	PUNCT
.	PUNCT

Коли	SCONJ
«	PUNCT
батьки	NOUN
»	PUNCT
,	PUNCT
пригнічені	ADJ
нестерпним	ADJ
зовнішнім	ADJ
тиском	NOUN
,	PUNCT
загрозою	NOUN
самому	DET
існуванню	NOUN
нації	NOUN
,	PUNCT
часто	ADV
трималися	VERB
оборонної	ADJ
,	PUNCT
консервативної	ADJ
,	PUNCT
домашньовжиткової	ADJ
позиції	NOUN
,	PUNCT
то	PART
діти	NOUN
лишень	PART
музеєфікацією	NOUN
дорогого	ADJ
минулого	NOUN
вже	ADV
обмежуватися	VERB
не	PART
хотіли	VERB
.	PUNCT

У	ADP
«	PUNCT
вавилонському	ADJ
полоні	NOUN
»	PUNCT
,	PUNCT
на	ADP
руїнах	NOUN
колишньої	ADJ
слави	NOUN
,	PUNCT
після	ADP
натхненної	ADJ
оргії	NOUN
(	PUNCT
«	PUNCT
минув	VERB
час	NOUN
оргій	NOUN
,	PUNCT
не	PART
було	VERB
вінців	NOUN
,	PUNCT
/	PUNCT
/	PUNCT
і	CCONJ
на	ADP
вино	NOUN
не	PART
стало	VERB
винограду	NOUN
»	PUNCT
)	PUNCT
треба	ADV
,	PUNCT
за	ADP
Лесею	PROPN
Українкою	PROPN
,	PUNCT
дбати	VERB
про	ADP
незалежність	NOUN
від	ADP
ласки	NOUN
ворога	NOUN
.	PUNCT

Пророчиця	NOUN
Тірца	PROPN
радить	VERB
не	PART
квилити	VERB
,	PUNCT
а	CCONJ
розпалювати	VERB
багаття	NOUN
й	CCONJ
засівати	VERB
землю	NOUN
:	PUNCT
«	PUNCT
Лежачим	NOUN
краю	NOUN
рідного	ADJ
немає	VERB
.	PUNCT

/	PUNCT
/	PUNCT
Чий	DET
хліб	NOUN
і	CCONJ
праця	NOUN
–	PUNCT
того	DET
і	PART
земля	NOUN
»	PUNCT
.	PUNCT

Усі	DET
ці	DET
історичні	ADJ
сюжети	NOUN
й	CCONJ
костюми	NOUN
(	PUNCT
та	CCONJ
навіть	PART
і	PART
самі	DET
назви	NOUN
згаданих	ADJ
драм	NOUN
!	PUNCT
)	PUNCT
звучали	VERB
животрепетними	ADJ
,	PUNCT
пристрасними	ADJ
коментарями	NOUN
таки	PART
ж	PART
злоби	NOUN
того	DET
передреволюційного	ADJ
,	PUNCT
передгрозового	ADJ
дня	NOUN
.	PUNCT

Дуже	ADV
вимовною	ADJ
видається	VERB
її	DET
реакція	NOUN
на	ADP
польську	ADJ
рецепцію	NOUN
«	PUNCT
Кассандри	PROPN
»	PUNCT
:	PUNCT
«	PUNCT
З	ADP
польської	ADJ
статті	NOUN
мені	PRON
найбільше	ADV
сподобалось	VERB
те	PRON
,	PUNCT
що	SCONJ
«	PUNCT
Кассандра	PROPN
»	PUNCT
страшна	ADJ
для	ADP
поляків	NOUN
.	PUNCT

От	PART
не	PART
знала	VERB
я	PRON
,	PUNCT
чим	PRON
їх	PRON
можна	ADV
злякати	VERB
.	PUNCT

Ся	DET
похвала	NOUN
,	PUNCT
по-моєму	ADV
,	PUNCT
найбільша	ADJ
,	PUNCT
а	CCONJ
то	PART
вони	PRON
все	ADV
хвалять	VERB
нас	PRON
за	ADP
«	PUNCT
тихий	ADJ
смуток	NOUN
»	PUNCT
,	PUNCT
«	PUNCT
резигнацію	NOUN
»	PUNCT
і	CCONJ
подібні	ADJ
зовсім	ADV
не	PART
страшні	ADJ
речі	NOUN
,	PUNCT
та	CCONJ
пора	NOUN
вже	ADV
їм	PRON
завважити	VERB
,	PUNCT
що	SCONJ
й	PART
ми	PRON
можемо	VERB
мати	VERB
«	PUNCT
сильну	ADJ
руку	NOUN
»	PUNCT
.	PUNCT
»	PUNCT

Це	PRON
вже	ADV
не	PART
голос	NOUN
романтичного	ADJ
співця	NOUN
,	PUNCT
а	CCONJ
швидше	ADV
ідеологія	NOUN
національної	ADJ
аристократії	NOUN
,	PUNCT
готової	ADJ
взяти	VERB
на	ADP
себе	PRON
відповідальність	NOUN
за	ADP
майбутнє	NOUN
держави	NOUN
й	CCONJ
народу	NOUN
.	PUNCT

Ще	ADV
очевидніше	ADV
модерна	ADJ
національна	ADJ
ідентичність	NOUN
виявляється	VERB
в	ADP
інтерпретації	NOUN
українсько	ADJ
-	PUNCT
російських	ADJ
взаємин	NOUN
.	PUNCT

Лексему	NOUN
«	PUNCT
кацапи	NOUN
»	PUNCT
з	ADP
листів	NOUN
якнайпослідовніше	ADV
вичищали	VERB
,	PUNCT
між	ADP
тим	PRON
погордливо	ADJ
-	PUNCT
зневажливе	ADJ
ставлення	NOUN
до	ADP
злодійкуватого	ADJ
сусіда	NOUN
у	ADP
Лесі	PROPN
Українки	PROPN
не	PART
обмовка	NOUN
і	CCONJ
не	PART
«	PUNCT
помилка	NOUN
»	PUNCT
(	PUNCT
у	ADP
чому	PRON
трохи	ADV
знічено	ADV
переконували	VERB
нас	PRON
радянські	ADJ
редактори	NOUN
)	PUNCT
,	PUNCT
а	CCONJ
таки	PART
ж	PART
незмінна	ADJ
позиція	NOUN
.	PUNCT

Вона	PRON
знає	VERB
,	PUNCT
що	SCONJ
,	PUNCT
як	SCONJ
нагадує	VERB
один	DET
з	ADP
героїв	NOUN
«	PUNCT
Оргії	NOUN
»	PUNCT
,	PUNCT
«	PUNCT
Рим	PROPN
ходив	VERB
у	ADP
